"LAT","LON","YEAR","MO","DY","WS50M","QV2M","ALLSKY_SFC_UV_INDEX","Date","predicted_power_usage","date"
-34.25,20.75,2020,1,12,4.19,11.48,3.12,2020-01-12,2.71811737782219,2020-01-12
-33.75,18.75,2020,1,12,6.21,10.59,3.27,2020-01-12,2.45093764738727,2020-01-12
-33.75,19.25,2020,1,12,4.61,9.32,3.4,2020-01-12,2.21832799082643,2020-01-12
-33.75,19.75,2020,1,12,4.32,8.89,3.4,2020-01-12,2.13122249629915,2020-01-12
-33.75,20.25,2020,1,12,4.24,8.98,3.42,2020-01-12,2.15411966625213,2020-01-12
-33.75,20.75,2020,1,12,3.98,9.28,3.42,2020-01-12,2.23022248746486,2020-01-12
-33.25,18.75,2020,1,12,5.68,9.22,3.27,2020-01-12,2.16035128574797,2020-01-12
-33.25,19.25,2020,1,12,4.6,7.8,3.4,2020-01-12,1.87675711869302,2020-01-12
-33.25,19.75,2020,1,12,4.59,7.28,3.4,2020-01-12,1.76012209529596,2020-01-12
-33.25,20.25,2020,1,12,4.68,7.33,3.42,2020-01-12,1.76838432622023,2020-01-12
-33.25,20.75,2020,1,12,4.44,7.71,3.42,2020-01-12,1.86181877944019,2020-01-12
-32.75,18.75,2020,1,12,5.2,8.51,3.32,2020-01-12,2.01656449454546,2020-01-12
-32.75,19.25,2020,1,12,5.03,7.1,3.46,2020-01-12,1.70504245290649,2020-01-12
-32.75,19.75,2020,1,12,4.87,6.45,3.46,2020-01-12,1.56414003836129,2020-01-12
-32.75,20.25,2020,1,12,5.09,6.26,3.51,2020-01-12,1.51410663229292,2020-01-12
-32.75,20.75,2020,1,12,5.26,6.5,3.51,2020-01-12,1.56245373091037,2020-01-12
-32.25,18.75,2020,1,12,4.8,8.3,3.32,2020-01-12,1.98259268414441,2020-01-12
-32.25,19.25,2020,1,12,4.95,6.88,3.46,2020-01-12,1.65820950975121,2020-01-12
-32.25,19.75,2020,1,12,4.86,6.07,3.46,2020-01-12,1.47899603378732,2020-01-12
-32.25,20.25,2020,1,12,5.3,5.69,3.51,2020-01-12,1.37892922165057,2020-01-12
-32.25,20.75,2020,1,12,5.93,5.83,3.51,2020-01-12,1.38952830988577,2020-01-12
-34.25,18.75,2020,1,13,6.15,13.28,3.1,2020-01-13,3.05800478816307,2020-01-13
-34.25,19.25,2020,1,13,5.28,12.4,3.16,2020-01-13,2.88891200256312,2020-01-13
-34.25,19.75,2020,1,13,5.15,12.27,3.16,2020-01-13,2.86398137552331,2020-01-13
-34.25,20.25,2020,1,13,5.39,12.63,3.09,2020-01-13,2.93699945036825,2020-01-13
-34.25,20.75,2020,1,13,5.74,13.2,3.09,2020-01-13,3.05360625604358,2020-01-13
-33.75,18.75,2020,1,13,5.32,11.72,3.27,2020-01-13,2.73462915363905,2020-01-13
-33.75,19.25,2020,1,13,4.58,10.55,3.38,2020-01-13,2.49599393860965,2020-01-13
-33.75,19.75,2020,1,13,4.55,10.35,3.38,2020-01-13,2.4520016226999,2020-01-13
-33.75,20.25,2020,1,13,4.62,10.64,3.39,2020-01-13,2.51491169321256,2020-01-13
-33.75,20.75,2020,1,13,4.49,11.11,3.39,2020-01-13,2.62494257541456,2020-01-13
-33.25,18.75,2020,1,13,4.94,10.62,3.27,2020-01-13,2.49980120197097,2020-01-13
-33.25,19.25,2020,1,13,4.74,9.52,3.38,2020-01-13,2.25900412727778,2020-01-13
-33.25,19.75,2020,1,13,5.07,9.32,3.38,2020-01-13,2.20307356531781,2020-01-13
-33.25,20.25,2020,1,13,5.29,9.5,3.39,2020-01-13,2.23626642328189,2020-01-13
-33.25,20.75,2020,1,13,4.98,9.84,3.39,2020-01-13,2.32302476817327,2020-01-13
-32.75,18.75,2020,1,13,4.76,9.92,3.34,2020-01-13,2.34831523088064,2020-01-13
-32.75,19.25,2020,1,13,5.03,8.99,3.55,2020-01-13,2.13017120701818,2020-01-13
-32.75,19.75,2020,1,13,5.44,8.91,3.55,2020-01-13,2.09858000333985,2020-01-13
-32.75,20.25,2020,1,13,5.93,9.03,3.41,2020-01-13,2.10932302584208,2020-01-13
-32.75,20.75,2020,1,13,5.91,9.14,3.41,2020-01-13,2.13472920509475,2020-01-13
-32.25,18.75,2020,1,13,4.66,10.1,3.34,2020-01-13,2.39211986311158,2020-01-13
-32.25,19.25,2020,1,13,4.96,8.98,3.55,2020-01-13,2.13024317415169,2020-01-13
-32.25,19.75,2020,1,13,5.48,8.72,3.55,2020-01-13,2.05451572029659,2020-01-13
-32.25,20.25,2020,1,13,6.04,8.69,3.41,2020-01-13,2.02919703986748,2020-01-13
-32.25,20.75,2020,1,13,6.17,8.65,3.41,2020-01-13,2.01588857262212,2020-01-13
-34.25,18.75,2020,1,14,7,14.22,3.29,2020-01-14,3.24125696057888,2020-01-14
-34.25,19.25,2020,1,14,5.48,13.64,3.31,2020-01-14,3.1612000960794,2020-01-14
-34.25,19.75,2020,1,14,4.89,13.65,3.31,2020-01-14,3.1830149133713,2020-01-14
-33.75,18.75,2020,1,14,5.78,12.79,3.42,2020-01-14,2.96005608627832,2020-01-14
-33.75,19.25,2020,1,14,4.6,12.03,3.51,2020-01-14,2.82823575884776,2020-01-14
-33.75,19.75,2020,1,14,4.3,12.08,3.51,2020-01-14,2.84943108965976,2020-01-14
-33.75,20.25,2020,1,14,4.15,12.38,3.52,2020-01-14,2.92188611346826,2020-01-14
-33.75,20.75,2020,1,14,3.88,12.62,3.52,2020-01-14,2.98482440170265,2020-01-14
-33.25,18.75,2020,1,14,4.82,11.78,3.42,2020-01-14,2.76470620185521,2020-01-14
-33.25,19.25,2020,1,14,4.66,11.02,3.51,2020-01-14,2.59906084394902,2020-01-14
-33.25,19.75,2020,1,14,4.78,11.02,3.51,2020-01-14,2.59508142859894,2020-01-14
-33.25,20.25,2020,1,14,4.79,11.22,3.52,2020-01-14,2.63973698040037,2020-01-14
-33.25,20.75,2020,1,14,4.46,11.38,3.52,2020-01-14,2.68667010841089,2020-01-14
-32.75,18.75,2020,1,14,4.23,11.38,3.4,2020-01-14,2.6942973211652,2020-01-14
-32.75,19.25,2020,1,14,4.72,10.5,3.59,2020-01-14,2.48010449493108,2020-01-14
-32.75,19.75,2020,1,14,5.05,10.36,3.59,2020-01-14,2.43767008389529,2020-01-14
-32.75,20.25,2020,1,14,5.34,10.36,3.53,2020-01-14,2.42805316346594,2020-01-14
-32.75,20.75,2020,1,14,5.25,10.31,3.53,2020-01-14,2.41979093254168,2020-01-14
-32.25,18.75,2020,1,14,4.1,11.47,3.4,2020-01-14,2.71885258084738,2020-01-14
-32.25,19.25,2020,1,14,4.25,10.25,3.59,2020-01-14,2.43945657620145,2020-01-14
-32.25,19.75,2020,1,14,4.58,9.73,3.59,2020-01-14,2.31154654264585,2020-01-14
-32.25,20.25,2020,1,14,5.01,9.46,3.53,2020-01-14,2.23655429181594,2020-01-14
-32.25,20.75,2020,1,14,5.11,9.29,3.53,2020-01-14,2.19499901807236,2020-01-14
-34.25,18.75,2020,1,15,8.44,14.19,3.48,2020-01-15,3.1867559009159,2020-01-15
-34.25,19.25,2020,1,15,6.6,13.65,3.46,2020-01-15,3.12630824463274,2020-01-15
-34.25,19.75,2020,1,15,5.92,13.74,3.46,2020-01-15,3.1691024913361,2020-01-15
-34.25,20.25,2020,1,15,5.68,14.13,3.36,2020-01-15,3.26478630304342,2020-01-15
-34.25,20.75,2020,1,15,5.52,14.58,3.36,2020-01-15,3.37131332210821,2020-01-15
-33.75,18.75,2020,1,15,7.38,12.73,3.45,2020-01-15,2.89350106401983,2020-01-15
-33.75,19.25,2020,1,15,5.53,12.16,3.57,2020-01-15,2.82663695022041,2020-01-15
-33.75,19.75,2020,1,15,5.15,12.26,3.57,2020-01-15,2.86173201703595,2020-01-15
-33.75,20.25,2020,1,15,5.05,12.57,3.59,2020-01-15,2.93477830960261,2020-01-15
-33.75,20.75,2020,1,15,4.75,12.83,3.59,2020-01-15,3.00321016864925,2020-01-15
-33.25,18.75,2020,1,15,5.75,11.81,3.45,2020-01-15,2.74061380835423,2020-01-15
-33.25,19.25,2020,1,15,5.1,11.15,3.57,2020-01-15,2.6137113146678,2020-01-15
-33.25,19.75,2020,1,15,5.27,11.08,3.57,2020-01-15,2.59232830017699,2020-01-15
-33.25,20.25,2020,1,15,5.4,11.21,3.59,2020-01-15,2.6172589272168,2020-01-15
-33.25,20.75,2020,1,15,5.09,11.36,3.59,2020-01-15,2.66127946084828,2020-01-15
-32.75,18.75,2020,1,15,4.48,11.32,3.49,2020-01-15,2.67251072159503,2020-01-15
-32.75,19.25,2020,1,15,5.07,10.66,3.68,2020-01-15,2.50448760262451,2020-01-15
-32.75,19.75,2020,1,15,5.66,10.39,3.68,2020-01-15,2.42418946466117,2020-01-15
-32.75,20.25,2020,1,15,6.12,10.24,3.55,2020-01-15,2.3751946618421,2020-01-15
-32.75,20.75,2020,1,15,6.02,10.19,3.55,2020-01-15,2.36726404886368,2020-01-15
-32.25,18.75,2020,1,15,3.95,11.38,3.49,2020-01-15,2.7035826236487,2020-01-15
-32.25,19.25,2020,1,15,4.5,10.24,3.68,2020-01-15,2.4289167690681,2020-01-15
-32.25,19.75,2020,1,15,5.36,9.66,3.68,2020-01-15,2.26993483345882,2020-01-15
-32.25,20.25,2020,1,15,6.21,9.33,3.55,2020-01-15,2.16751847797947,2020-01-15
-32.25,20.75,2020,1,15,6.51,9.12,3.55,2020-01-15,2.11033341136966,2020-01-15
-34.25,18.75,2020,1,16,8.46,14.34,3.27,2020-01-16,3.21983304233468,2020-01-16
-34.25,19.25,2020,1,16,6.59,13.85,3.18,2020-01-16,3.17162703232585,2020-01-16
-34.25,19.75,2020,1,16,6,13.86,3.18,2020-01-16,3.19344184961774,2020-01-16
-34.25,20.25,2020,1,16,5.89,14.15,2.84,2020-01-16,3.26232104315552,2020-01-16
-34.25,20.75,2020,1,16,5.86,14.54,2.84,2020-01-16,3.35104087800021,2020-01-16
-33.75,18.75,2020,1,16,7.1,13.09,3.31,2020-01-16,2.98376327204842,2020-01-16
-33.75,19.25,2020,1,16,5.44,12.46,3.45,2020-01-16,2.89710226635387,2020-01-16
-33.75,19.75,2020,1,16,5.19,12.32,3.45,2020-01-16,2.87390169617677,2020-01-16
-33.75,20.25,2020,1,16,5.16,12.44,3.48,2020-01-16,2.90188885186265,2020-01-16
-33.75,20.75,2020,1,16,4.94,12.65,3.48,2020-01-16,2.95642097490575,2020-01-16
-33.25,18.75,2020,1,16,5.34,12.33,3.31,2020-01-16,2.87117678547654,2020-01-16
-33.25,19.25,2020,1,16,5.01,11.3,3.45,2020-01-16,2.65043625349081,2020-01-16
-33.25,19.75,2020,1,16,5.47,10.92,3.45,2020-01-16,2.54970620546238,2020-01-16
-33.25,20.25,2020,1,16,5.82,10.89,3.48,2020-01-16,2.53135150189591,2020-01-16
-33.25,20.75,2020,1,16,5.63,11.06,3.48,2020-01-16,2.57589133715204,2020-01-16
-32.75,18.75,2020,1,16,4.48,11.99,3.3,2020-01-16,2.82321774024838,2020-01-16
-32.75,19.25,2020,1,16,5.21,10.82,3.53,2020-01-16,2.53583468718058,2020-01-16
-32.75,19.75,2020,1,16,5.99,10.2,3.53,2020-01-16,2.37050826118856,2020-01-16
-32.75,20.25,2020,1,16,6.8,9.88,3.59,2020-01-16,2.27166773597993,2020-01-16
-32.75,20.75,2020,1,16,7.12,9.84,3.59,2020-01-16,2.25205852776362,2020-01-16
-32.25,18.75,2020,1,16,4.35,11.9,3.3,2020-01-16,2.80728454715802,2020-01-16
-32.25,19.25,2020,1,16,5.04,10.73,3.53,2020-01-16,2.52122796587358,2020-01-16
-32.25,19.75,2020,1,16,5.8,9.83,3.53,2020-01-16,2.29358273812707,2020-01-16
-32.25,20.25,2020,1,16,6.82,9.2,3.59,2020-01-16,2.11804812294754,2020-01-16
-32.25,20.75,2020,1,16,7.64,8.92,3.59,2020-01-16,2.02787341374253,2020-01-16
-34.25,18.75,2020,1,17,11.76,12.24,2.83,2020-01-17,2.63803383786132,2020-01-17
-34.25,19.25,2020,1,17,9.58,11.99,1.95,2020-01-17,2.65409258787024,2020-01-17
-34.25,19.75,2020,1,17,8.74,11.99,1.95,2020-01-17,2.68194849532076,2020-01-17
-34.25,20.25,2020,1,17,8.55,12.27,1.84,2020-01-17,2.75123127393789,2020-01-17
-34.25,20.75,2020,1,17,8.47,12.72,1.84,2020-01-17,2.85510534943596,2020-01-17
-33.75,18.75,2020,1,17,11.15,11.51,3.29,2020-01-17,2.49405936298,2020-01-17
-33.75,19.25,2020,1,17,8.71,11.29,2.89,2020-01-17,2.52548825504284,2020-01-17
-33.75,19.75,2020,1,17,8.07,11.36,2.89,2020-01-17,2.56245731298811,2020-01-17
-33.75,20.25,2020,1,17,7.9,11.63,2.38,2020-01-17,2.62882749722619,2020-01-17
-33.75,20.75,2020,1,17,7.52,11.98,2.38,2020-01-17,2.72015652622581,2020-01-17
-33.25,18.75,2020,1,17,9.54,10.99,3.29,2020-01-17,2.43048321091726,2020-01-17
-33.25,19.25,2020,1,17,7.93,10.86,2.89,2020-01-17,2.45463203986169,2020-01-17
-33.25,19.75,2020,1,17,8.01,11,2.89,2020-01-17,2.48347011511806,2020-01-17
-33.25,20.25,2020,1,17,8.07,11.27,2.38,2020-01-17,2.54221308660184,2020-01-17
-33.25,20.75,2020,1,17,7.47,11.6,2.38,2020-01-17,2.6363389934352,2020-01-17
-32.75,18.75,2020,1,17,7.49,10.71,3.35,2020-01-17,2.43548285216818,2020-01-17
-32.75,19.25,2020,1,17,7.03,10.47,3.49,2020-01-17,2.39675267398007,2020-01-17
-32.75,19.75,2020,1,17,7.3,10.59,3.49,2020-01-17,2.41479129129076,2020-01-17
-32.75,20.25,2020,1,17,7.53,10.68,3.46,2020-01-17,2.42740830492273,2020-01-17
-32.75,20.75,2020,1,17,7.26,10.77,3.46,2020-01-17,2.45660621584666,2020-01-17
-32.25,18.75,2020,1,17,5.98,10.8,3.35,2020-01-17,2.50580138837621,2020-01-17
-32.25,19.25,2020,1,17,5.95,10.24,3.49,2020-01-17,2.38083216692137,2020-01-17
-32.25,19.75,2020,1,17,5.8,10.03,3.49,2020-01-17,2.33856990787433,2020-01-17
-32.25,20.25,2020,1,17,6.03,9.81,3.46,2020-01-17,2.28145680839803,2020-01-17
-32.25,20.75,2020,1,17,6.5,9.71,3.46,2020-01-17,2.24337718006994,2020-01-17
-34.25,18.75,2020,1,18,12.81,10.1,2.59,2020-01-18,2.1218512372524,2020-01-18
-34.25,19.25,2020,1,18,11.09,9.83,1.55,2020-01-18,2.11815684477798,2020-01-18
-34.25,19.75,2020,1,18,10.39,9.75,1.55,2020-01-18,2.12337523308783,2020-01-18
-34.25,20.25,2020,1,18,10.27,9.91,1.28,2020-01-18,2.16334438423572,2020-01-18
-34.25,20.75,2020,1,18,10.35,10.19,1.28,2020-01-18,2.22367347831518,2020-01-18
-33.75,18.75,2020,1,18,11.91,9.61,2.82,2020-01-18,2.04147828649714,2020-01-18
-33.75,19.25,2020,1,18,10.16,9.42,1.73,2020-01-18,2.05677361575915,2020-01-18
-33.75,19.75,2020,1,18,9.85,9.39,1.73,2020-01-18,2.06030569661808,2020-01-18
-33.75,20.25,2020,1,18,9.77,9.46,1.46,2020-01-18,2.07870414959634,2020-01-18
-33.75,20.75,2020,1,18,9.39,9.57,1.46,2020-01-18,2.11604857489924,2020-01-18
-33.25,18.75,2020,1,18,10.48,9.46,2.82,2020-01-18,2.05515927544174,2020-01-18
-33.25,19.25,2020,1,18,9.81,9.31,1.73,2020-01-18,2.04363730050253,2020-01-18
-33.25,19.75,2020,1,18,10.22,9.24,1.73,2020-01-18,2.01429545531157,2020-01-18
-33.25,20.25,2020,1,18,10.42,9.29,1.46,2020-01-18,2.0189098888316,2020-01-18
-33.25,20.75,2020,1,18,9.82,9.44,1.46,2020-01-18,2.07254734289242,2020-01-18
-32.75,18.75,2020,1,18,8.4,9.58,2.9,2020-01-18,2.15112811002471,2020-01-18
-32.75,19.25,2020,1,18,8.7,9.46,1.84,2020-01-18,2.11418726980117,2020-01-18
-32.75,19.75,2020,1,18,9.4,9.47,1.84,2020-01-18,2.09322337207977,2020-01-18
-32.75,20.25,2020,1,18,10.07,9.5,2.35,2020-01-18,2.07775304517061,2020-01-18
-32.75,20.75,2020,1,18,10.2,9.58,2.35,2020-01-18,2.0914368797736,2020-01-18
-32.25,18.75,2020,1,18,6.26,9.86,2.9,2020-01-18,2.28507638808054,2020-01-18
-32.25,19.25,2020,1,18,6.16,9.74,1.84,2020-01-18,2.26140026569057,2020-01-18
-32.25,19.75,2020,1,18,6.7,9.72,1.84,2020-01-18,2.23899417964051,2020-01-18
-32.25,20.25,2020,1,18,7.81,9.7,2.35,2020-01-18,2.1976858706776,2020-01-18
-32.25,20.75,2020,1,18,8.88,9.7,2.35,2020-01-18,2.16220275047278,2020-01-18
-34.25,18.75,2020,1,19,14.3,10.53,1.65,2020-01-19,2.16916257827894,2020-01-19
-34.25,19.25,2020,1,19,13.11,10.24,1.35,2020-01-19,2.1433937177003,2020-01-19
-34.25,19.75,2020,1,19,12.71,10.16,1.35,2020-01-19,2.13866356763497,2020-01-19
-34.25,20.25,2020,1,19,12.8,10.26,1.2,2020-01-19,2.15817259099605,2020-01-19
-34.25,20.75,2020,1,19,13.12,10.42,1.2,2020-01-19,2.183550552527,2020-01-19
-33.75,18.75,2020,1,19,11.96,9.95,1.88,2020-01-19,2.1162983853383,2020-01-19
-33.75,19.25,2020,1,19,11.44,9.53,1.1,2020-01-19,2.03906946205269,2020-01-19
-33.75,19.75,2020,1,19,11.54,9.43,1.1,2020-01-19,2.01325969772066,2020-01-19
-33.75,20.25,2020,1,19,11.46,9.49,1.13,2020-01-19,2.02940879221156,2020-01-19
-33.75,20.75,2020,1,19,10.94,9.61,1.13,2020-01-19,2.07364522724357,2020-01-19
-33.25,18.75,2020,1,19,10.12,9.8,1.88,2020-01-19,2.14357571006232,2020-01-19
-33.25,19.25,2020,1,19,10.79,9.23,1.1,2020-01-19,1.99314387391135,2020-01-19
-33.25,19.75,2020,1,19,11.66,9.06,1.1,2020-01-19,1.92605401833814,2020-01-19
-33.25,20.25,2020,1,19,11.99,9.06,1.13,2020-01-19,1.91511062612544,2020-01-19
-33.25,20.75,2020,1,19,11.35,9.14,1.13,2020-01-19,1.95432904255807,2020-01-19
-32.75,18.75,2020,1,19,9.21,9.61,2.45,2020-01-19,2.1310151318738,2020-01-19
-32.75,19.25,2020,1,19,10.34,9.3,1.88,2020-01-19,2.02381219088568,2020-01-19
-32.75,19.75,2020,1,19,11.39,9.14,1.88,2020-01-19,1.95300257077471,2020-01-19
-32.75,20.25,2020,1,19,12.76,8.97,2.19,2020-01-19,1.86933181790953,2020-01-19
-32.75,20.75,2020,1,19,13.52,8.83,2.19,2020-01-19,1.81263783520264,2020-01-19
-32.25,18.75,2020,1,19,6.89,9.34,2.45,2020-01-19,2.14721781614975,2020-01-19
-32.25,19.25,2020,1,19,7.36,9.31,1.88,2020-01-19,2.12488369723321,2020-01-19
-32.25,19.75,2020,1,19,7.91,9.09,1.88,2020-01-19,2.05715882349004,2020-01-19
-32.25,20.25,2020,1,19,9.58,8.72,2.19,2020-01-19,1.9185523625024,2020-01-19
-32.25,20.75,2020,1,19,11.48,8.4,2.19,2020-01-19,1.78356548119726,2020-01-19
-34.25,18.75,2020,1,20,12.43,11.05,2.41,2020-01-20,2.34814177549383,2020-01-20
-34.25,19.25,2020,1,20,11,10.78,1.59,2020-01-20,2.33483046259006,2020-01-20
-34.25,19.75,2020,1,20,10.31,10.68,1.59,2020-01-20,2.33521851597935,2020-01-20
-34.25,20.25,2020,1,20,10.39,10.74,1.27,2020-01-20,2.34606172333681,2020-01-20
-34.25,20.75,2020,1,20,10.94,10.86,1.27,2020-01-20,2.354815038164,2020-01-20
-33.75,18.75,2020,1,20,7.91,10.35,2.66,2020-01-20,2.34057799289783,2020-01-20
-33.75,19.25,2020,1,20,7.17,10,2.25,2020-01-20,2.28639017383223,2020-01-20
-33.75,19.75,2020,1,20,7.01,9.9,2.25,2020-01-20,2.26920247609203,2020-01-20
-33.75,20.25,2020,1,20,7.11,9.91,2.1,2020-01-20,2.268135655121,2020-01-20
-33.75,20.75,2020,1,20,7.2,9.95,2.1,2020-01-20,2.2741485275579,2020-01-20
-33.25,18.75,2020,1,20,5.24,10.01,2.66,2020-01-20,2.35264179586662,2020-01-20
-33.25,19.25,2020,1,20,5.36,9.55,2.25,2020-01-20,2.24519189009783,2020-01-20
-33.25,19.75,2020,1,20,5.84,9.36,2.25,2020-01-20,2.18653641743763,2020-01-20
-33.25,20.25,2020,1,20,6.27,9.32,2.1,2020-01-20,2.16327941181707,2020-01-20
-33.25,20.75,2020,1,20,6.32,9.38,2.1,2020-01-20,2.17511747301206,2020-01-20
-32.75,18.75,2020,1,20,4.49,9.7,2.92,2020-01-20,2.30778302869631,2020-01-20
-32.75,19.25,2020,1,20,4.98,9.29,2.77,2020-01-20,2.19931005136828,2020-01-20
-32.75,19.75,2020,1,20,5.5,9.04,2.77,2020-01-20,2.12583195600054,2020-01-20
-32.75,20.25,2020,1,20,6.2,8.82,2.76,2020-01-20,2.05313281306978,2020-01-20
-32.75,20.75,2020,1,20,6.67,8.7,2.76,2020-01-20,2.01055446776696,2020-01-20
-32.25,18.75,2020,1,20,3.94,9.43,2.92,2020-01-20,2.26528933655867,2020-01-20
-32.25,19.25,2020,1,20,4.22,9.06,2.77,2020-01-20,2.17277777004272,2020-01-20
-32.25,19.75,2020,1,20,4.56,8.62,2.77,2020-01-20,2.06253098644018,2020-01-20
-32.25,20.25,2020,1,20,5.43,8.17,2.76,2020-01-20,1.93245909322079,2020-01-20
-32.25,20.75,2020,1,20,6.44,7.86,2.76,2020-01-20,1.82923556758274,2020-01-20
-34.25,18.75,2020,1,21,10.21,11.6,2.91,2020-01-21,2.54547567627518,2020-01-21
-34.25,19.25,2020,1,21,9.52,11.4,1.56,2020-01-21,2.52337014479084,2020-01-21
-34.25,19.75,2020,1,21,9.24,11.33,1.56,2020-01-21,2.5169099378628,2020-01-21
-33.75,18.75,2020,1,21,5.98,10.93,3.02,2020-01-21,2.53504304871193,2020-01-21
-33.75,19.25,2020,1,21,5.83,10.68,2.4,2020-01-21,2.48378335571544,2020-01-21
-33.75,19.75,2020,1,21,6.09,10.68,2.4,2020-01-21,2.47516128912361,2020-01-21
-33.75,20.25,2020,1,21,6.43,10.74,1.84,2020-01-21,2.47738242988925,2020-01-21
-33.75,20.75,2020,1,21,6.61,10.8,1.84,2020-01-21,2.48490945778832,2020-01-21
-33.25,18.75,2020,1,21,4.16,10.56,3.02,2020-01-21,2.51217125082227,2020-01-21
-33.25,19.25,2020,1,21,3.9,10.14,2.4,2020-01-21,2.42632026094483,2020-01-21
-33.25,19.75,2020,1,21,4.64,10.04,2.4,2020-01-21,2.37928694807908,2020-01-21
-33.25,20.25,2020,1,21,5.41,10.05,1.84,2020-01-21,2.3560017247368,2020-01-21
-33.25,20.75,2020,1,21,5.62,10.12,1.84,2020-01-21,2.36478325728572,2020-01-21
-32.75,18.75,2020,1,21,4.03,10.19,3.05,2020-01-21,2.43325602008574,2020-01-21
-32.75,19.25,2020,1,21,3.63,9.78,3.16,2020-01-21,2.35429703993742,2020-01-21
-32.75,19.75,2020,1,21,3.9,9.6,3.16,2020-01-21,2.30485490262721,2020-01-21
-32.75,20.25,2020,1,21,4.7,9.43,3.16,2020-01-21,2.24008637267487,2020-01-21
-32.75,20.75,2020,1,21,5.45,9.3,3.16,2020-01-21,2.18597336640118,2020-01-21
-32.25,18.75,2020,1,21,3.86,9.98,3.05,2020-01-21,2.39165699693038,2020-01-21
-32.25,19.25,2020,1,21,3.98,9.47,3.16,2020-01-21,2.27296029872477,2020-01-21
-32.25,19.75,2020,1,21,3.68,9.08,3.16,2020-01-21,2.19518385609278,2020-01-21
-32.25,20.25,2020,1,21,4.03,8.65,3.16,2020-01-21,2.08685481303177,2020-01-21
-32.25,20.75,2020,1,21,4.93,8.28,3.16,2020-01-21,1.97378293387377,2020-01-21
-34.25,18.75,2020,1,22,10.12,11.44,2.16,2020-01-22,2.51247050198992,2020-01-22
-33.75,18.75,2020,1,22,6.45,11.02,1.96,2020-01-22,2.53970123164375,2020-01-22
-33.75,19.25,2020,1,22,5.69,10.77,1.91,2020-01-22,2.50867023334346,2020-01-22
-33.75,19.75,2020,1,22,5.85,10.77,1.91,2020-01-22,2.50336434621003,2020-01-22
-33.75,20.25,2020,1,22,6.23,10.85,1.93,2020-01-22,2.50875773216704,2020-01-22
-33.75,20.75,2020,1,22,6.4,10.94,1.93,2020-01-22,2.52336445347404,2020-01-22
-33.25,18.75,2020,1,22,4.34,10.86,1.96,2020-01-22,2.57368288241807,2020-01-22
-33.25,19.25,2020,1,22,4.19,10.42,1.91,2020-01-22,2.47968537816167,2020-01-22
-33.25,19.75,2020,1,22,4.75,10.35,1.91,2020-01-22,2.44536926378311,2020-01-22
-33.25,20.25,2020,1,22,5.31,10.38,1.93,2020-01-22,2.43354673427819,2020-01-22
-33.25,20.75,2020,1,22,5.48,10.41,1.93,2020-01-22,2.43465730466101,2020-01-22
-32.75,18.75,2020,1,22,4.04,10.65,2.3,2020-01-22,2.53639489255862,2020-01-22
-32.75,19.25,2020,1,22,4.42,10.09,2.75,2020-01-22,2.39782933532436,2020-01-22
-32.75,19.75,2020,1,22,4.73,10,2.75,2020-01-22,2.36730495261707,2020-01-22
-32.75,20.25,2020,1,22,5.13,9.93,2.93,2020-01-22,2.33829472537195,2020-01-22
-32.75,20.75,2020,1,22,5.47,9.81,2.93,2020-01-22,2.30002741336504,2020-01-22
-32.25,18.75,2020,1,22,3.89,10.38,2.3,2020-01-22,2.4806364825874,2020-01-22
-32.25,19.25,2020,1,22,4.49,9.72,2.75,2020-01-22,2.31228174567104,2020-01-22
-32.25,19.75,2020,1,22,4.76,9.46,2.75,2020-01-22,2.24484474046192,2020-01-22
-32.25,20.25,2020,1,22,5.06,9.25,2.93,2020-01-22,2.18765967385211,2020-01-22
-32.25,20.75,2020,1,22,5.47,9.06,2.93,2020-01-22,2.13132552681278,2020-01-22
-34.25,18.75,2020,1,23,11.13,10.62,2.95,2020-01-23,2.29452969349633,2020-01-23
-34.25,19.25,2020,1,23,9.71,10.33,2.82,2020-01-23,2.276388045672,2020-01-23
-34.25,19.75,2020,1,23,8.9,10.25,2.82,2020-01-23,2.28525423138609,2020-01-23
-34.25,20.25,2020,1,23,8.56,10.39,2.75,2020-01-23,2.32802026036772,2020-01-23
-34.25,20.75,2020,1,23,8.5,10.62,2.75,2020-01-23,2.38174521325212,2020-01-23
-33.75,18.75,2020,1,23,8.29,9.74,2.98,2020-01-23,2.19076564322676,2020-01-23
-33.75,19.25,2020,1,23,7.38,9.52,2.92,2020-01-23,2.17145698957616,2020-01-23
-33.75,19.75,2020,1,23,7,9.55,2.92,2020-01-23,2.19080654698015,2020-01-23
-33.75,20.25,2020,1,23,6.77,9.66,2.92,2020-01-23,2.22317670309546,2020-01-23
-33.75,20.75,2020,1,23,6.48,9.75,2.92,2020-01-23,2.25303784991107,2020-01-23
-33.25,18.75,2020,1,23,5.28,9.28,2.98,2020-01-23,2.18711215450573,2020-01-23
-33.25,19.25,2020,1,23,6.2,9.01,2.92,2020-01-23,2.09587062432968,2020-01-23
-33.25,19.75,2020,1,23,6.92,9.01,2.92,2020-01-23,2.07199413222924,2020-01-23
-33.25,20.25,2020,1,23,7.25,9.1,2.92,2020-01-23,2.08129496640281,2020-01-23
-33.25,20.75,2020,1,23,6.96,9.16,2.92,2020-01-23,2.10440803775633,2020-01-23
-32.75,18.75,2020,1,23,3.78,9.34,2.88,2020-01-23,2.25035099730583,2020-01-23
